Target name,FC,Pvalue,Significance,GeneName,GeneName2,Color
SAPCD1,-0.091784496,0.295454144,0.529509914,,,#808080
KDM6B,0.135398826,0.295484278,0.529465622,,,#808080
GRIK1,-0.116020686,0.295796687,0.529006694,,,#808080
RAB26,0.084896998,0.295893778,0.528864167,,,#808080
SLC9A9,0.143461524,0.296032727,0.528660274,,,#808080
TGFBR3L,-0.226707537,0.29610176,0.528559011,,,#808080
GABBR1,-0.142850388,0.296174386,0.528452503,,,#808080
CRTC1,0.089340438,0.296270049,0.528312251,,,#808080
PRR20A,-0.125093206,0.296373516,0.528160608,,,#808080
UBE2J1,-0.173082288,0.296529089,0.527932697,,,#808080
SYTL5,-0.10320957,0.296653785,0.527750106,,,#808080
IARS2,0.095363087,0.297467446,0.526560556,,,#808080
ITGAL,0.097874261,0.297640054,0.526308625,,,#808080
THAP4,-0.120501674,0.297992837,0.525794175,,,#808080
CCS,-0.105227902,0.298324131,0.525311616,,,#808080
IRF2BP1,-0.132246948,0.298562096,0.524965329,,,#808080
MORN3,-0.257912519,0.298691375,0.524777317,,,#808080
CSNK1E,0.077410947,0.298703133,0.524760222,,,#808080
SEPTIN9,0.145259048,0.298846504,0.524551821,,,#808080
UGT2B10,0.109489625,0.299311962,0.523875926,,,#808080
KCNJ5,-0.140235094,0.299492643,0.523613841,,,#808080
CFL2,-0.0960153,0.299513755,0.523583229,,,#808080
SLC35G4,0.136120576,0.299641516,0.523398015,,,#808080
ETFA,0.154999943,0.300224759,0.522553495,,,#808080
DKK2,-0.183864682,0.300377394,0.522332754,,,#808080
ARSL,-0.077470479,0.300645666,0.521945053,,,#808080
RNF165,-0.115868195,0.300709492,0.521852864,,,#808080
FAM3D,0.067283972,0.300808914,0.521709298,,,#808080
EZR,-0.087558226,0.300843738,0.521659024,,,#808080
OR2A7,-0.141599562,0.300998055,0.521436311,,,#808080
POLD4,-0.102815781,0.301003869,0.521427922,,,#808080
TRAPPC1,-0.133428793,0.301060307,0.5213465,,,#808080
RUVBL1,-0.075999049,0.301258412,0.521060817,,,#808080
RAB8A,0.102025866,0.301455707,0.520776489,,,#808080
CSK,-0.137767039,0.301480328,0.520741021,,,#808080
COA3,-0.109269357,0.301556281,0.520631622,,,#808080
OR10A6,0.097174416,0.301602021,0.520565753,,,#808080
SYNE2,0.110663301,0.301649949,0.520496743,,,#808080
SLC7A6,-0.111756671,0.301738687,0.520369004,,,#808080
GINS2,-0.110362314,0.302126466,0.519811229,,,#808080
HCFC1R1,0.126356527,0.302127455,0.519809807,,,#808080
MACROH2A1,0.101310584,0.302245626,0.519639976,,,#808080
COX4I1,-0.120941451,0.302281,0.51958915,,,#808080
STATH,-0.081304564,0.302812915,0.518825607,,,#808080
TP53INP2,0.138167476,0.303010161,0.518542808,,,#808080
LTBP1,0.075911186,0.30320181,0.51826821,,,#808080
CASP10,-0.15053218,0.303257861,0.518187932,,,#808080
KRTCAP2,-0.115108017,0.303300175,0.518127339,,,#808080
WNT8A,0.137024191,0.303300392,0.518127028,,,#808080
BLVRB,-0.137292588,0.303356768,0.518046311,,,#808080
SEC63,0.134660369,0.303362371,0.518038289,,,#808080
PACRGL,-0.137865667,0.303597406,0.517701944,,,#808080
LIPA,0.099826629,0.303802004,0.517409366,,,#808080
CCNG2,-0.126058788,0.3039733,0.517164562,,,#808080
CAPN7,-0.132397083,0.304210797,0.516825377,,,#808080
RPL12,-0.142581703,0.304339425,0.516641785,,,#808080
SAFB2,0.10724295,0.304612121,0.516252819,,,#808080
MCOLN1,-0.137737526,0.30473986,0.516070736,,,#808080
TMCO3,-0.104287838,0.305219063,0.515388346,,,#808080
GNL3,-0.115655865,0.305259401,0.515330953,,,#808080
CNTF,-0.151923529,0.305467075,0.515035594,,,#808080
RORC,0.113695215,0.305614206,0.514826461,,,#808080
HLA-DQB1,0.083907781,0.305794782,0.514569929,,,#808080
GGTLC1,-0.075917912,0.305807482,0.514551893,,,#808080
CLSTN1,-0.136925855,0.305940126,0.514363559,,,#808080
IL6ST,-0.205442398,0.306481912,0.513595152,,,#808080
FAM110C,-0.088443119,0.306546352,0.513503848,,,#808080
DNAJC24,-0.123416682,0.306599744,0.513428211,,,#808080
ZIC3,-0.133193286,0.306620711,0.513398513,,,#808080
FKBP4,-0.072327914,0.306891282,0.513015449,,,#808080
C8orf82,-0.103191865,0.307072298,0.512759361,,,#808080
UBR3,0.118515166,0.307258116,0.512496637,,,#808080
C8B,-0.148922506,0.307360143,0.51235245,,,#808080
SNRPD3,-0.11556123,0.307521988,0.512123826,,,#808080
RPL41,-0.136368191,0.307617796,0.511988543,,,#808080
USP17L11,0.167747315,0.30788539,0.511610919,,,#808080
TBC1D19,-0.134060071,0.308146489,0.511242777,,,#808080
TBC1D32,0.096128559,0.308423283,0.510852844,,,#808080
C1GALT1,-0.094187138,0.30872279,0.51043131,,,#808080
RAC3,-0.114864649,0.308794134,0.510330958,,,#808080
FLVCR1,-0.11223248,0.308930852,0.510138718,,,#808080
CPTP,-0.188429673,0.308995972,0.510047183,,,#808080
NUB1,0.108287564,0.309117167,0.509876876,,,#808080
COQ2,-0.109974277,0.309722517,0.50902722,,,#808080
HMGN1,-0.111086338,0.309738212,0.509005212,,,#808080
TP53,-0.158208812,0.309810865,0.508903356,,,#808080
C18orf32,-0.1319235,0.309998797,0.508639992,,,#808080
ST13,-0.138992996,0.310088557,0.50851426,,,#808080
RETREG3,0.118257698,0.310097302,0.508502012,,,#808080
SREK1,-0.172300258,0.310295082,0.508225107,,,#808080
ATP2B1,-0.070115503,0.310386282,0.508097481,,,#808080
AKAP11,0.106462683,0.310564931,0.507847587,,,#808080
PCF11,-0.1192046,0.310707684,0.507648006,,,#808080
PPL,0.099666651,0.310782031,0.5075441,,,#808080
DIABLO,-0.190626179,0.310823239,0.507486518,,,#808080
NRG1,-0.117951724,0.311053752,0.507164556,,,#808080
MGAM,-0.153329726,0.311399385,0.50668225,,,#808080
CHD5,-0.123916687,0.311707222,0.506253135,,,#808080
TUBE1,0.076759534,0.311747523,0.506196989,,,#808080
MLPH,-0.171718844,0.312010356,0.505830991,,,#808080
CCN3,-0.146633192,0.312316964,0.505404426,,,#808080
TVP23B,-0.096605662,0.312341266,0.505370634,,,#808080
ZNF484,-0.092251613,0.312349764,0.505358818,,,#808080
FRRS1L,-0.148930022,0.312693299,0.504881425,,,#808080
HDAC7,-0.332475871,0.312700741,0.50487109,,,#808080
KANSL1L,0.095980601,0.313174792,0.504213202,,,#808080
PAF1,0.05470821,0.313251519,0.504106814,,,#808080
NDUFA1,-0.149515835,0.313264434,0.504088909,,,#808080
VPS13C,-0.094814543,0.313470134,0.50380383,,,#808080
RAC1,0.137128899,0.313623127,0.50359192,,,#808080
ASGR2,-0.132757803,0.313701883,0.503482875,,,#808080
CFAP251,-0.202494352,0.314008102,0.503059146,,,#808080
ERAP1,0.096472804,0.314103067,0.502927823,,,#808080
OR56A1,-0.140339282,0.314170164,0.502835062,,,#808080
RAB1A,-0.093744648,0.314217934,0.502769031,,,#808080
PLD4,0.093753292,0.314490799,0.502392057,,,#808080
LAMB2,-0.158645813,0.314496459,0.502384241,,,#808080
ZNF835,-0.104126516,0.314592304,0.502251906,,,#808080
EIF2S3,0.103673914,0.314640639,0.502185184,,,#808080
PXMP4,-0.104730286,0.314778115,0.50199547,,,#808080
CRX,-0.13819921,0.314809045,0.501952798,,,#808080
WWC3,-0.106256224,0.314848391,0.501898522,,,#808080
RAB2A,-0.074889928,0.315073077,0.501588706,,,#808080
NOP56,-0.075090634,0.315303919,0.501270632,,,#808080
USF2,0.110429448,0.315738476,0.500672492,,,#808080
CAMK1G,-0.167758242,0.315821151,0.500558787,,,#808080
NEUROG2,0.090811642,0.31586859,0.500493559,,,#808080
SHD,-0.14565218,0.315875589,0.500483936,,,#808080
IQGAP1,-0.101379999,0.315931515,0.50040705,,,#808080
SEMA6A,0.076317593,0.316064765,0.500223917,,,#808080
IL24,0.070437539,0.316097986,0.500178272,,,#808080
TBC1D8,0.134333639,0.316382498,0.499787549,,,#808080
MMAB,-0.132901895,0.316718913,0.499326002,,,#808080
TMEM167A,-0.082192922,0.316914722,0.499057585,,,#808080
RAB7A,0.163235404,0.316969448,0.498982597,,,#808080
TRIM11,0.116778856,0.31701979,0.498913627,,,#808080
SLC1A1,0.094277214,0.317079883,0.498831311,,,#808080
ATP5MJ,-0.093960723,0.317099574,0.498804342,,,#808080
AKAP9,0.133930894,0.317138445,0.498751108,,,#808080
TM4SF18,0.096892319,0.317259075,0.498585946,,,#808080
PELO,0.08825594,0.317751595,0.49791226,,,#808080
LRRN1,-0.131441405,0.317772251,0.497884029,,,#808080
SRD5A2,-0.092772581,0.318005174,0.497565814,,,#808080
SEC14L2,0.149778844,0.31806766,0.497480487,,,#808080
TLE5,-0.148440313,0.318401469,0.497024937,,,#808080
IRF3,-0.07800858,0.318545074,0.496829107,,,#808080
PLAT,-0.115588648,0.31855558,0.496814783,,,#808080
CAP1,0.122023339,0.318660111,0.496672297,,,#808080
SAMD3,-0.095166952,0.318721027,0.496589284,,,#808080
SLC1A3,0.094259027,0.319140869,0.496017576,,,#808080
RAB3D,-0.112989474,0.319148533,0.496007147,,,#808080
MTOR,0.105195989,0.319750215,0.495189154,,,#808080
CNTLN,-0.276408324,0.319871542,0.495024396,,,#808080
DPP6,-0.086343722,0.320315063,0.494422638,,,#808080
TMPPE,0.088432748,0.320799508,0.493766306,,,#808080
GSN,-0.095166458,0.320998943,0.493496398,,,#808080
KRT80,-0.10100862,0.32102676,0.493458765,,,#808080
ZNF160,-0.120693366,0.321289602,0.49310333,,,#808080
LRRC37A2,0.090643181,0.321355574,0.493014163,,,#808080
PARK7,-0.14668343,0.321356231,0.493013275,,,#808080
ZNF599,-0.087689004,0.32137283,0.492990843,,,#808080
LDLRAD1,-0.089945789,0.321386151,0.492972842,,,#808080
RGS18,0.096920148,0.321458266,0.492875402,,,#808080
PDE7A,-0.065272251,0.321809782,0.492400759,,,#808080
DUSP5,-0.14276418,0.321833161,0.492369209,,,#808080
G0S2,-0.195992729,0.321897777,0.492282022,,,#808080
RBP1,0.127488294,0.32194452,0.492218962,,,#808080
ARMC8,-0.126640701,0.322035949,0.492095646,,,#808080
KCND2,-0.134786851,0.322169498,0.49191558,,,#808080
DMXL2,-0.097373909,0.322602083,0.491332833,,,#808080
SLC3A1,-0.106556041,0.322740534,0.491146487,,,#808080
U2AF1,0.089006188,0.32284026,0.491012311,,,#808080
IGFN1,-0.11552649,0.322902775,0.490928223,,,#808080
CA5A,0.087177706,0.323010604,0.49078322,,,#808080
FOXA1,0.128661665,0.32314597,0.490601256,,,#808080
GIMAP4,0.099894849,0.323408273,0.490248875,,,#808080
ACSM2A,0.089760028,0.32357453,0.490025671,,,#808080
